pA,pB,Cyan
0.89000000000000001,0.11,0.2054
0.89000000000000001,0.12,0.2229
0.89000000000000001,0.13,0.2402
0.89000000000000001,0.14000000000000001,0.2572
0.89000000000000001,0.14999999999999999,0.2741
0.89000000000000001,0.16,0.2908
0.89000000000000001,0.17000000000000001,0.3073
0.89000000000000001,0.17999999999999999,0.3236
0.89000000000000001,0.19,0.3397
0.89000000000000001,0.20000000000000001,0.3556
0.89000000000000001,0.20999999999999999,0.3714
0.89000000000000001,0.22,0.3869
0.89000000000000001,0.23000000000000001,0.4022
0.89000000000000001,0.23999999999999999,0.4173
0.89000000000000001,0.25,0.4322
0.89000000000000001,0.26000000000000001,0.4469
0.89000000000000001,0.27000000000000002,0.4614
0.89000000000000001,0.28000000000000003,0.4758
0.89000000000000001,0.28999999999999998,0.4899
0.89000000000000001,0.29999999999999999,0.5038
0.89000000000000001,0.31,0.5176
0.89000000000000001,0.32000000000000001,0.5311
0.89000000000000001,0.33000000000000002,0.5444
0.89000000000000001,0.34000000000000002,0.5576
0.89000000000000001,0.35000000000000003,0.5705
0.89000000000000001,0.35999999999999999,0.5833
0.89000000000000001,0.37,0.5958
0.89000000000000001,0.38,0.6082
0.89000000000000001,0.39000000000000001,0.6203
0.89000000000000001,0.40000000000000002,0.6323
0.89000000000000001,0.41000000000000003,0.644
0.89000000000000001,0.41999999999999998,0.6556
0.89000000000000001,0.42999999999999999,0.6669
0.89000000000000001,0.44,0.6781
0.89000000000000001,0.45000000000000001,0.6891
0.89000000000000001,0.46000000000000002,0.6998
0.89000000000000001,0.47000000000000003,0.7104
0.89000000000000001,0.47999999999999998,0.7208
0.89000000000000001,0.48999999999999999,0.7309
0.89000000000000001,0.5,0.7409
0.89000000000000001,0.51000000000000001,0.7507
0.89000000000000001,0.52000000000000002,0.7603
0.89000000000000001,0.53000000000000003,0.7697
0.89000000000000001,0.54000000000000004,0.7789
0.89000000000000001,0.55000000000000004,0.7879
0.89000000000000001,0.56000000000000005,0.7966
0.89000000000000001,0.57000000000000006,0.8052
0.89000000000000001,0.57999999999999996,0.8136
0.89000000000000001,0.58999999999999997,0.8218
0.89000000000000001,0.59999999999999998,0.8298
0.89000000000000001,0.60999999999999999,0.8376
0.89000000000000001,0.62,0.8452
0.89000000000000001,0.63,0.8527
0.89000000000000001,0.64000000000000001,0.8599
0.89000000000000001,0.65000000000000002,0.8669
0.89000000000000001,0.66000000000000003,0.8737
0.89000000000000001,0.67000000000000004,0.8803
0.89000000000000001,0.68000000000000005,0.8867
0.89000000000000001,0.69000000000000006,0.893
0.89000000000000001,0.70000000000000007,0.899
0.89000000000000001,0.70999999999999996,0.9048
0.89000000000000001,0.71999999999999997,0.9104
0.89000000000000001,0.72999999999999998,0.9159
0.89000000000000001,0.73999999999999999,0.9211
0.89000000000000001,0.75,0.9262
0.89000000000000001,0.76000000000000001,0.931
0.89000000000000001,0.77000000000000002,0.9356
0.89000000000000001,0.78000000000000003,0.9401
0.89000000000000001,0.79000000000000004,0.9443
0.89000000000000001,0.80000000000000004,0.9484
0.89000000000000001,0.81000000000000005,0.9522
0.89000000000000001,0.82000000000000006,0.9559
0.89000000000000001,0.83000000000000007,0.9593
0.89000000000000001,0.83999999999999997,0.9626
0.89000000000000001,0.84999999999999998,0.9657
0.89000000000000001,0.85999999999999999,0.9685
0.89000000000000001,0.87,0.9712
0.89000000000000001,0.88,0.9737
0.89000000000000001,0.89000000000000001,0.9759
0.89000000000000001,0.90000000000000002,0.978
0.89000000000000001,0.91000000000000003,0.9799
0.89000000000000001,0.92000000000000004,0.9816
0.89000000000000001,0.93000000000000005,0.9831
0.89000000000000001,0.94000000000000006,0.9843
0.89000000000000001,0.95000000000000007,0.9854
0.89000000000000001,0.95999999999999996,0.9863
0.89000000000000001,0.96999999999999997,0.987
0.89000000000000001,0.97999999999999998,0.9875
0.89000000000000001,0.98999999999999999,0.9878
0.89000000000000001,1.0,0.9879
0.90000000000000002,0.0,0.0
0.90000000000000002,0.01,0.0197
0.90000000000000002,0.02,0.0392
0.90000000000000002,0.029999999999999999,0.0585
0.90000000000000002,0.040000000000000001,0.0776
0.90000000000000002,0.050000000000000003,0.0965
0.90000000000000002,0.059999999999999998,0.1152
0.90000000000000002,0.070000000000000007,0.1337
0.90000000000000002,0.080000000000000002,0.1521
0.90000000000000002,0.089999999999999997,0.1702
0.90000000000000002,0.10000000000000001,0.1881
0.90000000000000002,0.11,0.2058
0.90000000000000002,0.12,0.2233
0.90000000000000002,0.13,0.2407
0.90000000000000002,0.14000000000000001,0.2578
0.90000000000000002,0.14999999999999999,0.2747
0.90000000000000002,0.16,0.2915
0.90000000000000002,0.17000000000000001,0.308
0.90000000000000002,0.17999999999999999,0.3243
0.90000000000000002,0.19,0.3405
0.90000000000000002,0.20000000000000001,0.3564
0.90000000000000002,0.20999999999999999,0.3721
0.90000000000000002,0.22,0.3877
0.90000000000000002,0.23000000000000001,0.403
0.90000000000000002,0.23999999999999999,0.4182
0.90000000000000002,0.25,0.4331
0.90000000000000002,0.26000000000000001,0.4479
0.90000000000000002,0.27000000000000002,0.4624
0.90000000000000002,0.28000000000000003,0.4768
0.90000000000000002,0.28999999999999998,0.4909
0.90000000000000002,0.29999999999999999,0.5049
0.90000000000000002,0.31,0.5187
0.90000000000000002,0.32000000000000001,0.5322
0.90000000000000002,0.33000000000000002,0.5456
0.90000000000000002,0.34000000000000002,0.5588
0.90000000000000002,0.35000000000000003,0.5717
0.90000000000000002,0.35999999999999999,0.5845
0.90000000000000002,0.37,0.5971
0.90000000000000002,0.38,0.6094
0.90000000000000002,0.39000000000000001,0.6216
0.90000000000000002,0.40000000000000002,0.6336
0.90000000000000002,0.41000000000000003,0.6454
0.90000000000000002,0.41999999999999998,0.657
0.90000000000000002,0.42999999999999999,0.6683
0.90000000000000002,0.44,0.6795
0.90000000000000002,0.45000000000000001,0.6905
0.90000000000000002,0.46000000000000002,0.7013
0.90000000000000002,0.47000000000000003,0.7119
0.90000000000000002,0.47999999999999998,0.7223
0.90000000000000002,0.48999999999999999,0.7325
0.90000000000000002,0.5,0.7425
0.90000000000000002,0.51000000000000001,0.7523
0.90000000000000002,0.52000000000000002,0.7619
0.90000000000000002,0.53000000000000003,0.7713
0.90000000000000002,0.54000000000000004,0.7805
0.90000000000000002,0.55000000000000004,0.7895
0.90000000000000002,0.56000000000000005,0.7983
0.90000000000000002,0.57000000000000006,0.8069
0.90000000000000002,0.57999999999999996,0.8154
0.90000000000000002,0.58999999999999997,0.8236
0.90000000000000002,0.59999999999999998,0.8316
0.90000000000000002,0.60999999999999999,0.8394
0.90000000000000002,0.62,0.847
0.90000000000000002,0.63,0.8545
0.90000000000000002,0.64000000000000001,0.8617
0.90000000000000002,0.65000000000000002,0.8687
0.90000000000000002,0.66000000000000003,0.8756
0.90000000000000002,0.67000000000000004,0.8822
0.90000000000000002,0.68000000000000005,0.8886
0.90000000000000002,0.69000000000000006,0.8949
0.90000000000000002,0.70000000000000007,0.9009
0.90000000000000002,0.70999999999999996,0.9067
0.90000000000000002,0.71999999999999997,0.9124
0.90000000000000002,0.72999999999999998,0.9178
0.90000000000000002,0.73999999999999999,0.9231
0.90000000000000002,0.75,0.9281
0.90000000000000002,0.76000000000000001,0.933
0.90000000000000002,0.77000000000000002,0.9376
0.90000000000000002,0.78000000000000003,0.9421
0.90000000000000002,0.79000000000000004,0.9463
0.90000000000000002,0.80000000000000004,0.9504
0.90000000000000002,0.81000000000000005,0.9543
0.90000000000000002,0.82000000000000006,0.9579
0.90000000000000002,0.83000000000000007,0.9614
0.90000000000000002,0.83999999999999997,0.9647
0.90000000000000002,0.84999999999999998,0.9677
0.90000000000000002,0.85999999999999999,0.9706
0.90000000000000002,0.87,0.9733
0.90000000000000002,0.88,0.9757
0.90000000000000002,0.89000000000000001,0.978
0.90000000000000002,0.90000000000000002,0.9801
0.90000000000000002,0.91000000000000003,0.982
0.90000000000000002,0.92000000000000004,0.9837
0.90000000000000002,0.93000000000000005,0.9851
0.90000000000000002,0.94000000000000006,0.9864
0.90000000000000002,0.95000000000000007,0.9875
0.90000000000000002,0.95999999999999996,0.9884
0.90000000000000002,0.96999999999999997,0.9891
0.90000000000000002,0.97999999999999998,0.9896
0.90000000000000002,0.98999999999999999,0.9899
0.90000000000000002,1.0,0.99
0.91000000000000003,0.0,0.0
0.91000000000000003,0.01,0.0197
0.91000000000000003,0.02,0.0393
0.91000000000000003,0.029999999999999999,0.0586
0.91000000000000003,0.040000000000000001,0.0778
0.91000000000000003,0.050000000000000003,0.0967
0.91000000000000003,0.059999999999999998,0.1155
0.91000000000000003,0.070000000000000007,0.134
0.91000000000000003,0.080000000000000002,0.1524
0.91000000000000003,0.089999999999999997,0.1705
0.91000000000000003,0.10000000000000001,0.1885
0.91000000000000003,0.11,0.2062
0.91000000000000003,0.12,0.2238
0.91000000000000003,0.13,0.2411
0.91000000000000003,0.14000000000000001,0.2583
0.91000000000000003,0.14999999999999999,0.2753
0.91000000000000003,0.16,0.292
0.91000000000000003,0.17000000000000001,0.3086
0.91000000000000003,0.17999999999999999,0.3249
0.91000000000000003,0.19,0.3411
0.91000000000000003,0.20000000000000001,0.3571
0.91000000000000003,0.20999999999999999,0.3729
0.91000000000000003,0.22,0.3884
0.91000000000000003,0.23000000000000001,0.4038
0.91000000000000003,0.23999999999999999,0.419
0.91000000000000003,0.25,0.434
0.91000000000000003,0.26000000000000001,0.4487
0.91000000000000003,0.27000000000000002,0.4633
0.91000000000000003,0.28000000000000003,0.4777
0.91000000000000003,0.28999999999999998,0.4919
0.91000000000000003,0.29999999999999999,0.5059
0.91000000000000003,0.31,0.5197
0.91000000000000003,0.32000000000000001,0.5332
0.91000000000000003,0.33000000000000002,0.5466
0.91000000000000003,0.34000000000000002,0.5598
0.91000000000000003,0.35000000000000003,0.5728
0.91000000000000003,0.35999999999999999,0.5856
0.91000000000000003,0.37,0.5982
0.91000000000000003,0.38,0.6106
0.91000000000000003,0.39000000000000001,0.6228
0.91000000000000003,0.40000000000000002,0.6348
0.91000000000000003,0.41000000000000003,0.6466
0.91000000000000003,0.41999999999999998,0.6582
0.91000000000000003,0.42999999999999999,0.6696
0.91000000000000003,0.44,0.6808
0.91000000000000003,0.45000000000000001,0.6919
0.91000000000000003,0.46000000000000002,0.7027
0.91000000000000003,0.47000000000000003,0.7133
0.91000000000000003,0.47999999999999998,0.7237
0.91000000000000003,0.48999999999999999,0.7339
0.91000000000000003,0.5,0.7439
0.91000000000000003,0.51000000000000001,0.7537
0.91000000000000003,0.52000000000000002,0.7634
0.91000000000000003,0.53000000000000003,0.7728
0.91000000000000003,0.54000000000000004,0.782
0.91000000000000003,0.55000000000000004,0.791
0.91000000000000003,0.56000000000000005,0.7999
0.91000000000000003,0.57000000000000006,0.8085
0.91000000000000003,0.57999999999999996,0.8169
0.91000000000000003,0.58999999999999997,0.8252
0.91000000000000003,0.59999999999999998,0.8332
0.91000000000000003,0.60999999999999999,0.841
0.91000000000000003,0.62,0.8487
0.91000000000000003,0.63,0.8561
0.91000000000000003,0.64000000000000001,0.8633
0.91000000000000003,0.65000000000000002,0.8704
0.91000000000000003,0.66000000000000003,0.8772
0.91000000000000003,0.67000000000000004,0.8839
0.91000000000000003,0.68000000000000005,0.8903
0.91000000000000003,0.69000000000000006,0.8966
0.91000000000000003,0.70000000000000007,0.9026
0.91000000000000003,0.70999999999999996,0.9085
0.91000000000000003,0.71999999999999997,0.9141
0.91000000000000003,0.72999999999999998,0.9196
0.91000000000000003,0.73999999999999999,0.9248
0.91000000000000003,0.75,0.9299
0.91000000000000003,0.76000000000000001,0.9348
0.91000000000000003,0.77000000000000002,0.9394
0.91000000000000003,0.78000000000000003,0.9439
0.91000000000000003,0.79000000000000004,0.9482
0.91000000000000003,0.80000000000000004,0.9522
0.91000000000000003,0.81000000000000005,0.9561
0.91000000000000003,0.82000000000000006,0.9598
0.91000000000000003,0.83000000000000007,0.9632
0.91000000000000003,0.83999999999999997,0.9665
0.91000000000000003,0.84999999999999998,0.9696
0.91000000000000003,0.85999999999999999,0.9725
0.91000000000000003,0.87,0.9751
0.91000000000000003,0.88,0.9776
0.91000000000000003,0.89000000000000001,0.9799
0.91000000000000003,0.90000000000000002,0.982
0.91000000000000003,0.91000000000000003,0.9839
0.91000000000000003,0.92000000000000004,0.9856
0.91000000000000003,0.93000000000000005,0.987
0.91000000000000003,0.94000000000000006,0.9883
0.91000000000000003,0.95000000000000007,0.9894
0.91000000000000003,0.95999999999999996,0.9903
0.91000000000000003,0.96999999999999997,0.991
0.91000000000000003,0.97999999999999998,0.9915
0.91000000000000003,0.98999999999999999,0.9918
0.91000000000000003,1.0,0.9919
0.92000000000000004,0.0,0.0
0.92000000000000004,0.01,0.0198
0.92000000000000004,0.02,0.0393
0.92000000000000004,0.029999999999999999,0.0587
0.92000000000000004,0.040000000000000001,0.0779
0.92000000000000004,0.050000000000000003,0.0969
0.92000000000000004,0.059999999999999998,0.1157
0.92000000000000004,0.070000000000000007,0.1342
0.92000000000000004,0.080000000000000002,0.1526
0.92000000000000004,0.089999999999999997,0.1708
0.92000000000000004,0.10000000000000001,0.1888
0.92000000000000004,0.11,0.2066
0.92000000000000004,0.12,0.2242
0.92000000000000004,0.13,0.2415
0.92000000000000004,0.14000000000000001,0.2587
0.92000000000000004,0.14999999999999999,0.2757
0.92000000000000004,0.16,0.2925
0.92000000000000004,0.17000000000000001,0.3091
0.92000000000000004,0.17999999999999999,0.3255
0.92000000000000004,0.19,0.3417
0.92000000000000004,0.20000000000000001,0.3577
0.92000000000000004,0.20999999999999999,0.3735
0.92000000000000004,0.22,0.3891
0.92000000000000004,0.23000000000000001,0.4045
0.92000000000000004,0.23999999999999999,0.4197
0.92000000000000004,0.25,0.4347
0.92000000000000004,0.26000000000000001,0.4495
0.92000000000000004,0.27000000000000002,0.4641
0.92000000000000004,0.28000000000000003,0.4785
0.92000000000000004,0.28999999999999998,0.4927
0.92000000000000004,0.29999999999999999,0.5067
0.92000000000000004,0.31,0.5205
0.92000000000000004,0.32000000000000001,0.5342
0.92000000000000004,0.33000000000000002,0.5476
0.92000000000000004,0.34000000000000002,0.5608
0.92000000000000004,0.35000000000000003,0.5738
0.92000000000000004,0.35999999999999999,0.5866
0.92000000000000004,0.37,0.5992
0.92000000000000004,0.38,0.6117
0.92000000000000004,0.39000000000000001,0.6239
0.92000000000000004,0.40000000000000002,0.6359
0.92000000000000004,0.41000000000000003,0.6477
0.92000000000000004,0.41999999999999998,0.6594
0.92000000000000004,0.42999999999999999,0.6708
0.92000000000000004,0.44,0.682
0.92000000000000004,0.45000000000000001,0.693
0.92000000000000004,0.46000000000000002,0.7039
0.92000000000000004,0.47000000000000003,0.7145
0.92000000000000004,0.47999999999999998,0.7249
0.92000000000000004,0.48999999999999999,0.7352
0.92000000000000004,0.5,0.7452
0.92000000000000004,0.51000000000000001,0.755
0.92000000000000004,0.52000000000000002,0.7647
0.92000000000000004,0.53000000000000003,0.7741
0.92000000000000004,0.54000000000000004,0.7834
0.92000000000000004,0.55000000000000004,0.7924
0.92000000000000004,0.56000000000000005,0.8012
0.92000000000000004,0.57000000000000006,0.8099
0.92000000000000004,0.57999999999999996,0.8183
0.92000000000000004,0.58999999999999997,0.8266
0.92000000000000004,0.59999999999999998,0.8346
0.92000000000000004,0.60999999999999999,0.8425
0.92000000000000004,0.62,0.8501
0.92000000000000004,0.63,0.8576
0.92000000000000004,0.64000000000000001,0.8648
0.92000000000000004,0.65000000000000002,0.8719
0.92000000000000004,0.66000000000000003,0.8787
0.92000000000000004,0.67000000000000004,0.8854
0.92000000000000004,0.68000000000000005,0.8919
0.92000000000000004,0.69000000000000006,0.8981
0.92000000000000004,0.70000000000000007,0.9042
0.92000000000000004,0.70999999999999996,0.91
0.92000000000000004,0.71999999999999997,0.9157
0.92000000000000004,0.72999999999999998,0.9212
0.92000000000000004,0.73999999999999999,0.9264
0.92000000000000004,0.75,0.9315
0.92000000000000004,0.76000000000000001,0.9364
0.92000000000000004,0.77000000000000002,0.941
0.92000000000000004,0.78000000000000003,0.9455
0.92000000000000004,0.79000000000000004,0.9498
0.92000000000000004,0.80000000000000004,0.9539
0.92000000000000004,0.81000000000000005,0.9577
0.92000000000000004,0.82000000000000006,0.9614
0.92000000000000004,0.83000000000000007,0.9649
0.92000000000000004,0.83999999999999997,0.9682
0.92000000000000004,0.84999999999999998,0.9712
0.92000000000000004,0.85999999999999999,0.9741
0.92000000000000004,0.87,0.9768
0.92000000000000004,0.88,0.9793
0.92000000000000004,0.89000000000000001,0.9816
0.92000000000000004,0.90000000000000002,0.9837
0.92000000000000004,0.91000000000000003,0.9856
0.92000000000000004,0.92000000000000004,0.9872
0.92000000000000004,0.93000000000000005,0.9887
0.92000000000000004,0.94000000000000006,0.99
0.92000000000000004,0.95000000000000007,0.9911
0.92000000000000004,0.95999999999999996,0.992
0.92000000000000004,0.96999999999999997,0.9927
0.92000000000000004,0.97999999999999998,0.9932
0.92000000000000004,0.98999999999999999,0.9935
0.92000000000000004,1.0,0.9936
0.93000000000000005,0.0,0.0
0.93000000000000005,0.01,0.0198
0.93000000000000005,0.02,0.0394
0.93000000000000005,0.029999999999999999,0.0588
0.93000000000000005,0.040000000000000001,0.078
0.93000000000000005,0.050000000000000003,0.097
0.93000000000000005,0.059999999999999998,0.1158
0.93000000000000005,0.070000000000000007,0.1344
0.93000000000000005,0.080000000000000002,0.1528
0.93000000000000005,0.089999999999999997,0.1711
0.93000000000000005,0.10000000000000001,0.1891
0.93000000000000005,0.11,0.2069
0.93000000000000005,0.12,0.2245
0.93000000000000005,0.13,0.2419
0.93000000000000005,0.14000000000000001,0.2591
0.93000000000000005,0.14999999999999999,0.2761
0.93000000000000005,0.16,0.293
0.93000000000000005,0.17000000000000001,0.3096
0.93000000000000005,0.17999999999999999,0.326
0.93000000000000005,0.19,0.3422
0.93000000000000005,0.20000000000000001,0.3582
0.93000000000000005,0.20999999999999999,0.3741
0.93000000000000005,0.22,0.3897
0.93000000000000005,0.23000000000000001,0.4051
0.93000000000000005,0.23999999999999999,0.4203
0.93000000000000005,0.25,0.4354
0.93000000000000005,0.26000000000000001,0.4502
0.93000000000000005,0.27000000000000002,0.4648
0.93000000000000005,0.28000000000000003,0.4792
0.93000000000000005,0.28999999999999998,0.4935
0.93000000000000005,0.29999999999999999,0.5075
0.93000000000000005,0.31,0.5213
0.93000000000000005,0.32000000000000001,0.535
0.93000000000000005,0.33000000000000002,0.5484
0.93000000000000005,0.34000000000000002,0.5616
0.93000000000000005,0.35000000000000003,0.5747
0.93000000000000005,0.35999999999999999,0.5875
0.93000000000000005,0.37,0.6001
0.93000000000000005,0.38,0.6126
0.93000000000000005,0.39000000000000001,0.6248
0.93000000000000005,0.40000000000000002,0.6369
0.93000000000000005,0.41000000000000003,0.6487
0.93000000000000005,0.41999999999999998,0.6603
0.93000000000000005,0.42999999999999999,0.6718
0.93000000000000005,0.44,0.683
0.93000000000000005,0.45000000000000001,0.6941
0.93000000000000005,0.46000000000000002,0.7049
0.93000000000000005,0.47000000000000003,0.7156
0.93000000000000005,0.47999999999999998,0.726
0.93000000000000005,0.48999999999999999,0.7363
0.93000000000000005,0.5,0.7463
0.93000000000000005,0.51000000000000001,0.7562
0.93000000000000005,0.52000000000000002,0.7658
0.93000000000000005,0.53000000000000003,0.7753
0.93000000000000005,0.54000000000000004,0.7845
0.93000000000000005,0.55000000000000004,0.7936
0.93000000000000005,0.56000000000000005,0.8024
0.93000000000000005,0.57000000000000006,0.8111
0.93000000000000005,0.57999999999999996,0.8196
0.93000000000000005,0.58999999999999997,0.8278
0.93000000000000005,0.59999999999999998,0.8359
0.93000000000000005,0.60999999999999999,0.8437
0.93000000000000005,0.62,0.8514
0.93000000000000005,0.63,0.8589
0.93000000000000005,0.64000000000000001,0.8661
0.93000000000000005,0.65000000000000002,0.8732
0.93000000000000005,0.66000000000000003,0.8801
0.93000000000000005,0.67000000000000004,0.8867
0.93000000000000005,0.68000000000000005,0.8932
0.93000000000000005,0.69000000000000006,0.8995
0.93000000000000005,0.70000000000000007,0.9055
0.93000000000000005,0.70999999999999996,0.9114
0.93000000000000005,0.71999999999999997,0.9171
0.93000000000000005,0.72999999999999998,0.9226
0.93000000000000005,0.73999999999999999,0.9278
0.93000000000000005,0.75,0.9329
0.93000000000000005,0.76000000000000001,0.9378
0.93000000000000005,0.77000000000000002,0.9425
0.93000000000000005,0.78000000000000003,0.9469
0.93000000000000005,0.79000000000000004,0.9512
0.93000000000000005,0.80000000000000004,0.9553
0.93000000000000005,0.81000000000000005,0.9592
0.93000000000000005,0.82000000000000006,0.9629
0.93000000000000005,0.83000000000000007,0.9663
0.93000000000000005,0.83999999999999997,0.9696
0.93000000000000005,0.84999999999999998,0.9727
0.93000000000000005,0.85999999999999999,0.9756
0.93000000000000005,0.87,0.9783
0.93000000000000005,0.88,0.9808
0.93000000000000005,0.89000000000000001,0.9831
0.93000000000000005,0.90000000000000002,0.9851
0.93000000000000005,0.91000000000000003,0.987
0.93000000000000005,0.92000000000000004,0.9887
0.93000000000000005,0.93000000000000005,0.9902
0.93000000000000005,0.94000000000000006,0.9915
0.93000000000000005,0.95000000000000007,0.9926
0.93000000000000005,0.95999999999999996,0.9935
0.93000000000000005,0.96999999999999997,0.9942
0.93000000000000005,0.97999999999999998,0.9947
0.93000000000000005,0.98999999999999999,0.995
0.93000000000000005,1.0,0.9951
0.94000000000000006,0.0,0.0
0.94000000000000006,0.01,0.0198
0.94000000000000006,0.02,0.0395
0.94000000000000006,0.029999999999999999,0.0589
0.94000000000000006,0.040000000000000001,0.0781
0.94000000000000006,0.050000000000000003,0.0971
0.94000000000000006,0.059999999999999998,0.116
0.94000000000000006,0.070000000000000007,0.1346
0.94000000000000006,0.080000000000000002,0.153
0.94000000000000006,0.089999999999999997,0.1713
0.94000000000000006,0.10000000000000001,0.1893
0.94000000000000006,0.11,0.2072
0.94000000000000006,0.12,0.2248
0.94000000000000006,0.13,0.2422
0.94000000000000006,0.14000000000000001,0.2595
0.94000000000000006,0.14999999999999999,0.2765
0.94000000000000006,0.16,0.2933
0.94000000000000006,0.17000000000000001,0.31
0.94000000000000006,0.17999999999999999,0.3264
0.94000000000000006,0.19,0.3427
0.94000000000000006,0.20000000000000001,0.3587
0.94000000000000006,0.20999999999999999,0.3745
0.94000000000000006,0.22,0.3902
0.94000000000000006,0.23000000000000001,0.4056
0.94000000000000006,0.23999999999999999,0.4209
0.94000000000000006,0.25,0.4359
0.94000000000000006,0.26000000000000001,0.4508
0.94000000000000006,0.27000000000000002,0.4654
0.94000000000000006,0.28000000000000003,0.4799
0.94000000000000006,0.28999999999999998,0.4941
0.94000000000000006,0.29999999999999999,0.5082
0.94000000000000006,0.31,0.522
0.94000000000000006,0.32000000000000001,0.5357
0.94000000000000006,0.33000000000000002,0.5491
0.94000000000000006,0.34000000000000002,0.5624
0.94000000000000006,0.35000000000000003,0.5754
0.94000000000000006,0.35999999999999999,0.5883
0.94000000000000006,0.37,0.6009
0.94000000000000006,0.38,0.6134
0.94000000000000006,0.39000000000000001,0.6256
0.94000000000000006,0.40000000000000002,0.6377
0.94000000000000006,0.41000000000000003,0.6496
0.94000000000000006,0.41999999999999998,0.6612
0.94000000000000006,0.42999999999999999,0.6727
0.94000000000000006,0.44,0.6839
0.94000000000000006,0.45000000000000001,0.695
0.94000000000000006,0.46000000000000002,0.7058
0.94000000000000006,0.47000000000000003,0.7165
0.94000000000000006,0.47999999999999998,0.727
0.94000000000000006,0.48999999999999999,0.7372
0.94000000000000006,0.5,0.7473
0.94000000000000006,0.51000000000000001,0.7572
0.94000000000000006,0.52000000000000002,0.7668
0.94000000000000006,0.53000000000000003,0.7763
0.94000000000000006,0.54000000000000004,0.7856
0.94000000000000006,0.55000000000000004,0.7946
0.94000000000000006,0.56000000000000005,0.8035
0.94000000000000006,0.57000000000000006,0.8122
0.94000000000000006,0.57999999999999996,0.8206
0.94000000000000006,0.58999999999999997,0.8289
0.94000000000000006,0.59999999999999998,0.837
0.94000000000000006,0.60999999999999999,0.8448
0.94000000000000006,0.62,0.8525
0.94000000000000006,0.63,0.86
0.94000000000000006,0.64000000000000001,0.8673
0.94000000000000006,0.65000000000000002,0.8743
0.94000000000000006,0.66000000000000003,0.8812
0.94000000000000006,0.67000000000000004,0.8879
0.94000000000000006,0.68000000000000005,0.8944
0.94000000000000006,0.69000000000000006,0.9006
0.94000000000000006,0.70000000000000007,0.9067
0.94000000000000006,0.70999999999999996,0.9126
0.94000000000000006,0.71999999999999997,0.9183
0.94000000000000006,0.72999999999999998,0.9238
0.94000000000000006,0.73999999999999999,0.929
0.94000000000000006,0.75,0.9341
0.94000000000000006,0.76000000000000001,0.939
0.94000000000000006,0.77000000000000002,0.9437
0.94000000000000006,0.78000000000000003,0.9482
0.94000000000000006,0.79000000000000004,0.9525
0.94000000000000006,0.80000000000000004,0.9565
0.94000000000000006,0.81000000000000005,0.9604
0.94000000000000006,0.82000000000000006,0.9641
0.94000000000000006,0.83000000000000007,0.9676
0.94000000000000006,0.83999999999999997,0.9709
0.94000000000000006,0.84999999999999998,0.974
0.94000000000000006,0.85999999999999999,0.9769
0.94000000000000006,0.87,0.9796
0.94000000000000006,0.88,0.9821
0.94000000000000006,0.89000000000000001,0.9843
0.94000000000000006,0.90000000000000002,0.9864
0.94000000000000006,0.91000000000000003,0.9883
0.94000000000000006,0.92000000000000004,0.99
0.94000000000000006,0.93000000000000005,0.9915
0.94000000000000006,0.94000000000000006,0.9928
0.94000000000000006,0.95000000000000007,0.9939
0.94000000000000006,0.95999999999999996,0.9948
0.94000000000000006,0.96999999999999997,0.9955
0.94000000000000006,0.97999999999999998,0.996
0.94000000000000006,0.98999999999999999,0.9963
0.94000000000000006,1.0,0.9964
0.95000000000000007,0.0,0.0
0.95000000000000007,0.01,0.0199
0.95000000000000007,0.02,0.0395
0.95000000000000007,0.029999999999999999,0.059
0.95000000000000007,0.040000000000000001,0.0782
0.95000000000000007,0.050000000000000003,0.0973
0.95000000000000007,0.059999999999999998,0.1161
0.95000000000000007,0.070000000000000007,0.1348
0.95000000000000007,0.080000000000000002,0.1532
0.95000000000000007,0.089999999999999997,0.1715
0.95000000000000007,0.10000000000000001,0.1895
0.95000000000000007,0.11,0.2074
0.95000000000000007,0.12,0.225
0.95000000000000007,0.13,0.2425
0.95000000000000007,0.14000000000000001,0.2597
0.95000000000000007,0.14999999999999999,0.2768
0.95000000000000007,0.16,0.2937
0.95000000000000007,0.17000000000000001,0.3103
0.95000000000000007,0.17999999999999999,0.3268
0.95000000000000007,0.19,0.343
0.95000000000000007,0.20000000000000001,0.3591
0.95000000000000007,0.20999999999999999,0.375
0.95000000000000007,0.22,0.3906
0.95000000000000007,0.23000000000000001,0.4061
0.95000000000000007,0.23999999999999999,0.4213
0.95000000000000007,0.25,0.4364
0.95000000000000007,0.26000000000000001,0.4513
0.95000000000000007,0.27000000000000002,0.4659
0.95000000000000007,0.28000000000000003,0.4804
0.95000000000000007,0.28999999999999998,0.4947
0.95000000000000007,0.29999999999999999,0.5087
0.95000000000000007,0.31,0.5226
0.95000000000000007,0.32000000000000001,0.5363
0.95000000000000007,0.33000000000000002,0.5497
0.95000000000000007,0.34000000000000002,0.563
0.95000000000000007,0.35000000000000003,0.5761
0.95000000000000007,0.35999999999999999,0.5889
0.95000000000000007,0.37,0.6016
0.95000000000000007,0.38,0.6141
0.95000000000000007,0.39000000000000001,0.6263
0.95000000000000007,0.40000000000000002,0.6384
0.95000000000000007,0.41000000000000003,0.6503
0.95000000000000007,0.41999999999999998,0.6619
0.95000000000000007,0.42999999999999999,0.6734
0.95000000000000007,0.44,0.6847
